"","user_id","order_timestamp"
"393",14210,1
"394",14210,1
"395",14210,1
"396",14210,1
"397",14210,1
"398",14210,1
"399",14210,1
"400",14210,1
"401",14210,1
"402",14210,1
"403",14210,1
"404",14210,1
"405",14210,1
"406",14210,1
"407",14210,1
"408",14210,1
"409",14210,1
"410",14210,1
"411",14210,1
"412",14210,1
"413",14210,1
"414",14180,1
"415",14180,1
"416",14180,1
"417",14180,1
"418",14180,1
"419",14180,1
"420",14180,1
"421",14180,1
"422",14180,1
"423",14180,1
"424",14180,1
"425",14180,1
"426",14180,1
"427",16029,1
"428",16029,1
"429",17975,1
"430",17975,1
"431",17975,1
"432",17975,1
"433",17975,1
"434",17975,1
"435",17975,1
"436",17975,1
"437",17975,1
"438",17975,1
"439",17975,1
"440",17975,1
"441",17975,1
"442",17975,1
"443",17975,1
"444",17975,1
"445",17975,1
"446",17975,1
"447",17975,1
"448",17975,1
"449",17975,1
"450",17975,1
"451",17975,1
"452",17975,1
"453",17975,1
"454",17975,1
"455",17975,1
"456",17975,1
"457",17975,1
"458",17975,1
"459",13397,1
"460",13397,1
"461",13397,1
"462",13397,1
"463",13397,1
"464",13397,1
"465",13397,1
"466",13397,1
"467",13680,1
"468",13680,1
"469",13680,1
"470",13680,1
"471",13680,1
"472",13680,1
"473",13680,1
"474",13680,1
"475",13680,1
"476",13680,1
"477",13680,1
"478",13680,1
"479",13680,1
"480",13680,1
"481",13680,1
"482",13680,1
"483",13680,1
"484",13680,1
"485",13680,1
"486",13680,1
"487",13680,1
"488",13680,1
"489",13680,1
"490",13680,1
"491",13680,1
"492",13680,1
"493",13680,1
"494",13680,1
"495",13680,1
"496",13680,1
"497",13680,1
"498",13680,1
"499",13680,1
"500",13680,1
"501",13680,1
"502",13680,1
"503",13680,1
"504",13680,1
"505",13680,1
"506",13680,1
"507",13680,1
"508",13680,1
"509",13680,1
"510",13680,1
"511",13680,1
"512",13680,1
"513",13680,1
"514",13680,1
"515",13680,1
"516",12483,1
"517",12483,1
"518",12483,1
"519",12483,1
"520",12483,1
"521",12483,1
"522",12483,1
"523",12483,1
"524",12483,1
"525",12483,1
"526",12483,1
"527",12483,1
"528",12483,1
"529",15164,1
"530",15164,1
"531",15164,1
"532",15164,1
"533",15164,1
"534",15164,1
"535",15164,1
"536",15164,1
"537",15164,1
"538",15164,1
"539",15164,1
"540",15164,1
"541",15164,1
"542",15164,1
"543",15164,1
"544",15164,1
"545",12483,1
"546",17457,1
"547",17457,1
"548",17457,1
"549",17457,1
"550",14732,1
"551",14732,1
"552",14732,1
"553",14732,1
"554",14732,1
"555",14732,1
"556",14732,1
"557",14732,1
"558",14732,1
"559",14732,1
"560",16814,1
"561",16814,1
"562",16814,1
"563",16814,1
"564",16814,1
"565",16814,1
"566",16814,1
"567",16814,1
"568",16814,1
"569",16814,1
"570",16814,1
"571",16814,1
"572",16814,1
"573",16814,1
"574",16814,1
"575",16814,1
"576",16814,1
"577",16814,1
"578",16814,1
"579",16814,1
"580",16814,1
"581",16814,1
"582",16725,1
"583",16725,1
"584",16725,1
"585",16725,1
"586",16725,1
"587",16725,1
"588",16725,1
"589",16725,1
"590",16725,1
"591",16725,1
"592",16725,1
"593",16725,1
"594",16725,1
"595",16725,1
"596",16725,1
"597",16725,1
"598",16725,1
"599",14221,1
"600",14221,1
"601",14221,1
"602",14221,1
"603",14221,1
"604",14221,1
"605",14221,1
"606",14221,1
"607",14221,1
"608",14221,1
"609",14221,1
"610",14221,1
"611",14221,1
"612",14221,1
"613",14221,1
"614",14221,1
"615",14221,1
"616",14221,1
"617",14553,1
"618",14553,1
"619",14553,1
"620",14553,1
"621",14553,1
"622",14553,1
"623",14553,1
"624",14553,1
"625",14553,1
"626",14553,1
"627",14553,1
"628",14553,1
"629",14553,1
"630",14553,1
"631",14553,1
"632",14553,1
"633",14553,1
"634",14553,1
"635",14553,1
"636",14553,1
"637",14553,1
"638",14553,1
"639",14553,1
"640",13253,1
"641",13253,1
"642",13253,1
"643",13253,1
"644",13253,1
"645",13253,1
"646",13253,1
"647",13253,1
"648",13253,1
"649",13253,1
"650",13253,1
"651",13253,1
"652",13253,1
"653",13253,1
"654",13253,1
"655",13253,1
"656",15373,1
"657",15373,1
"658",15373,1
"659",15373,1
"660",15373,1
"661",16241,1
"662",16241,1
"663",16241,1
"664",16241,1
"665",16241,1
"666",16241,1
"667",16241,1
"668",16241,1
"669",16241,1
"670",16241,1
"671",16241,1
"672",16241,1
"673",16241,1
"674",16241,1
"675",16241,1
"676",16241,1
"677",16241,1
"678",16241,1
"679",16241,1
"680",16241,1
"681",16241,1
"682",16241,1
"683",16241,1
"684",16241,1
"685",16241,1
"686",16241,1
"687",16241,1
"688",16241,1
"689",16241,1
"690",16241,1
"691",16241,1
"692",16241,1
"693",16241,1
"694",16241,1
"695",16241,1
"696",16241,1
"697",16241,1
"698",16241,1
"699",16241,1
"700",16241,1
"701",16241,1
"702",16241,1
"703",16241,1
"704",16241,1
"705",16241,1
"706",16241,1
"707",16241,1
"708",16241,1
"709",16241,1
"710",16241,1
"711",16241,1
"712",16241,1
"713",16241,1
"714",16241,1
"715",16241,1
"716",16241,1
"717",16241,1
"718",15808,1
"719",15808,1
"720",15808,1
"721",15808,1
"722",15808,1
"723",15808,1
"724",15808,1
"725",15808,1
"726",15808,1
"727",15808,1
"728",15808,1
"729",15808,1
"730",15808,1
"731",15808,1
"732",15808,1
"733",15808,1
"734",15808,1
"735",15808,1
"736",15808,1
"737",15808,1
"738",15808,1
"739",15808,1
"740",15808,1
"741",15808,1
"742",15808,1
"743",15808,1
"744",15808,1
"745",15808,1
"746",15808,1
"747",15808,1
"748",15808,1
"749",15808,1
"750",15808,1
"751",15808,1
"752",15808,1
"753",15808,1
"754",15808,1
"755",15808,1
"756",15808,1
"757",15808,1
"758",15808,1
"759",17389,1
"760",15973,1
"761",13126,1
"762",13126,1
"763",13126,1
"764",13126,1
"765",13126,1
"766",13126,1
"767",13126,1
"768",13126,1
"769",13126,1
"770",13126,1
"771",13126,1
"772",13126,1
"773",13126,1
"774",13126,1
"775",13126,1
"776",13126,1
"777",13126,1
"778",13126,1
"779",15498,1
"780",15498,1
"781",15498,1
"782",15498,1
"783",15498,1
"784",15498,1
"785",15498,1
"786",15498,1
"787",15498,1
"788",15235,1
"789",15235,1
"790",15235,1
"791",15235,1
"792",15235,1
"793",15235,1
"794",15235,1
"795",15235,1
"796",17675,1
"797",17675,1
"798",17675,1
"799",17675,1
"800",17675,1
"801",17675,1
"802",17675,1
"803",17675,1
"804",17675,1
"805",17675,1
"806",17675,1
"807",17675,1
"808",17675,1
"809",17675,1
"810",17675,1
"811",17675,1
"812",17675,1
"813",17675,1
"814",17675,1
"815",17675,1
"816",17675,1
"817",17675,1
"818",16145,1
"819",16145,1
"820",16145,1
"821",16145,1
"822",16145,1
"823",16145,1
"824",16145,1
"825",16145,1
"826",16145,1
"827",16145,1
"828",16145,1
"829",16145,1
"830",16145,1
"831",16145,1
"832",16145,1
"833",16145,1
"834",16145,1
"835",13694,1
"836",13694,1
"837",13694,1
"838",13694,1
"839",13694,1
"840",13694,1
"841",13694,1
"842",13694,1
"843",13694,1
"844",13694,1
"845",13694,1
"846",13694,1
"847",13694,1
"848",13694,1
"849",13694,1
"850",13694,1
"851",13694,1
"852",13694,1
"853",13694,1
"854",13694,1
"855",13694,1
"856",13694,1
"857",13694,1
"858",13798,1
"859",13798,1
"860",13798,1
"861",13798,1
"862",13798,1
"863",13798,1
"864",13798,1
"865",13798,1
"866",13798,1
"867",13798,1
"868",13798,1
"869",13798,1
"870",12578,1
"871",12782,1
"872",12782,1
"873",12782,1
"874",12782,1
"875",15002,1
"876",15002,1
"877",15002,1
"878",15002,1
"879",15002,1
"880",15002,1
"881",15002,1
"882",15002,1
"883",15002,1
"884",15002,1
"885",15002,1
"886",15002,1
"887",15002,1
"888",15002,1
"889",15002,1
"890",15002,1
"891",15002,1
"892",15002,1
"893",15002,1
"894",15002,1
"895",15002,1
"896",15002,1
"897",15002,1
"898",15002,1
"899",15002,1
"900",14189,1
"901",14189,1
"902",14189,1
"903",14189,1
"904",14189,1
"905",14189,1
"906",14189,1
"907",14189,1
"908",14189,1
"909",14189,1
"910",14189,1
"911",14189,1
"912",14189,1
"913",14189,1
"914",14189,1
"915",14189,1
"916",14189,1
"917",14189,1
"918",14189,1
"919",14189,1
"920",14189,1
"921",14189,1
"922",12921,1
"923",12921,1
"924",12921,1
"925",12921,1
"926",12921,1
"927",12921,1
"928",12921,1
"929",12921,1
"930",12921,1
"931",12921,1
"932",12921,1
"933",12921,1
"934",12921,1
"935",12921,1
"936",12921,1
"937",12921,1
"938",12921,1
"939",12921,1
"940",12921,1
"941",12921,1
"942",12921,1
"943",12921,1
"944",12921,1
"945",12921,1
"946",12494,1
"947",12395,1
"948",15841,1
"949",15841,1
"950",15841,1
"951",15841,1
"952",15841,1
"953",15841,1
"954",15841,1
"955",12683,1
"956",15311,1
"957",15311,1
"958",15311,1
"959",15311,1
"960",15311,1
"961",15311,1
"962",15311,1
"963",15311,1
"964",15311,1
"965",15311,1
"966",15311,1
"967",15311,1
"968",15311,1
"969",15311,1
"970",15311,1
"971",15311,1
"972",15311,1
"973",15311,1
"974",15311,1
"975",15311,1
"976",15311,1
"977",15311,1
"978",15311,1
"979",15311,1
"980",15311,1
"981",15311,1
"982",15311,1
"983",15311,1
"984",15311,1
"985",15311,1
"986",15311,1
"987",15311,1
"988",15311,1
"989",15311,1
"990",15311,1
"991",15311,1
"992",15311,1
"993",15311,1
"994",15311,1
"995",15311,1
"996",15311,1
"997",15311,1
"998",15311,1
"999",15311,1
"1000",15311,1
"1001",15311,1
"1002",15311,1
"1003",15311,1
"1004",15311,1
"1005",15311,1
"1006",15311,1
"1007",12471,1
"1008",12471,1
"1009",12471,1
"1010",12471,1
"1011",12471,1
"1012",12471,1
"1013",12471,1
"1014",12471,1
"1015",16112,1
"1016",16112,1
"1017",15769,1
"1018",15769,1
"1019",15769,1
"1020",16719,1
"1021",16719,1
"1022",16719,1
"1023",16719,1
"1024",16719,1
"1025",16719,1
"1026",16719,1
"1027",16719,1
"1028",16719,1
"1029",16719,1
"1030",16719,1
"1031",16719,1
"1032",16719,1
"1033",16719,1
"1034",16719,1
"1035",16719,1
"1036",13089,1
"1037",13089,1
"1038",13089,1
"1039",13089,1
"1040",13089,1
"1041",13089,1
"1042",13089,1
"1043",13089,1
"1044",13089,1
"1045",13089,1
"1046",13089,1
"1047",13089,1
"1048",13089,1
"1049",13089,1
"1050",13089,1
"1051",13089,1
"1052",13089,1
"1053",13089,1
"1054",13089,1
"1055",13089,1
"1056",13089,1
"1057",13089,1
"1058",13089,1
"1059",13089,1
"1060",13089,1
"1061",13089,1
"1062",13089,1
"1063",13089,1
"1064",13089,1
"1065",13089,1
"1066",13089,1
"1067",13089,1
"1068",13089,1
"1069",13089,1
"1070",13089,1
"1071",13089,1
"1072",13089,1
"1073",13089,1
"1074",13089,1
"1075",13089,1
"1076",13089,1
"1077",13089,1
"1078",13089,1
"1079",13089,1
"1080",13089,1
"1081",13089,1
"1082",13089,1
"1083",13089,1
"1084",13089,1
"1085",13089,1
"1086",13089,1
"1087",13089,1
"1088",13089,1
"1089",13089,1
"1090",13089,1
"1091",13089,1
"1092",13089,1
"1093",13089,1
"1094",13089,1
"1095",13089,1
"1096",14911,1
"1097",14911,1
"1098",14911,1
"1099",14911,1
"1100",14911,1
"1101",14911,1
"1102",14911,1
"1103",14911,1
"1104",14911,1
"1105",14911,1
"1106",14911,1
"1107",14911,1
"1108",14911,1
"1109",14911,1
"1110",14911,1
"1111",18109,1
"1112",18109,1
"1113",18109,1
"1114",13629,1
"1115",13629,1
"1116",13629,1
"1117",16600,1
"1118",16600,1
"1119",16600,1
"1120",16600,1
"1121",16600,1
"1122",16600,1
"1123",16600,1
"1124",16600,1
"1125",16600,1
"1126",13715,1
"1127",13715,1
"1128",13715,1
"1129",13715,1
"1130",13715,1
"1131",13715,1
"1132",13715,1
"1133",13715,1
"1134",13715,1
"1135",13715,1
"1136",13715,1
"1137",13715,1
"1138",13715,1
"1139",13715,1
"1140",13715,1
"1141",13715,1
"1142",13715,1
"1143",13715,1
"1144",13715,1
"1145",13715,1
"1146",13715,1
"1147",13715,1
"1148",13715,1
"1149",13715,1
"1150",13715,1
"1151",13715,1
"1152",13715,1
"1153",13715,1
"1154",13715,1
"1155",13715,1
"1156",13715,1
"1157",13715,1
"1158",13715,1
"1159",13715,1
"1160",13715,1
"1161",13715,1
"1162",13715,1
"1163",13715,1
"1164",13715,1
"1165",13715,1
"1166",13715,1
"1167",13715,1
"1168",13715,1
"1169",13715,1
"1170",13715,1
"1171",13715,1
"1172",13715,1
"1173",13715,1
"1174",13715,1
"1175",13715,1
"1176",13715,1
"1177",13715,1
"1178",14527,1
"1179",14527,1
"1180",14527,1
"1181",14527,1
"1182",14527,1
"1183",14527,1
"1184",14527,1
"1185",14527,1
"1186",14527,1
"1187",14527,1
"1188",14527,1
"1189",14527,1
"1190",14527,1
"1191",14527,1
"1192",14527,1
"1193",14527,1
"1194",14527,1
"1195",14527,1
"1196",14527,1
"1197",14527,1
"1198",14527,1
"1199",14527,1
"1200",14527,1
"1201",14527,1
"1202",13767,1
"1203",13767,1
"1204",13767,1
"1205",13767,1
"1206",13767,1
"1207",14527,1
"1208",18109,1
"1209",18109,1
"1210",18109,1
"1211",18109,1
"1212",18109,1
"1213",18109,1
"1214",18109,1
"1215",18109,1
"1216",18109,1
"1217",18109,1
"1218",18109,1
"1219",18109,1
"1220",18109,1
"1221",18109,1
"1222",18109,1
"1223",18109,1
"1224",18109,1
"1225",18109,1
"1226",15661,1
"1227",16353,1
"1228",16532,1
"1229",17511,1
"1230",17511,1
"1231",17511,1
"1232",17511,1
"1233",17511,1
"1234",17511,1
"1235",17511,1
"1236",17511,1
"1237",17511,1
"1238",17511,1
"1239",17511,1
"1240",17511,1
"1241",17511,1
"1242",17511,1
"1243",17511,1
"1244",17511,1
"1245",17511,1
"1246",17511,1
"1247",17511,1
"1248",17511,1
"1249",17511,1
"1250",17511,1
"1251",17511,1
"1252",17511,1
"1253",17511,1
"1254",17511,1
"1255",17511,1
"1256",17511,1
"1257",17511,1
"1258",17511,1
"1259",17511,1
"1260",17511,1
"1261",17511,1
"1262",17511,1
"1263",12681,1
"1264",12681,1
"1265",12681,1
"1266",12681,1
"1267",12681,1
"1268",12681,1
"1269",12681,1
"1270",12681,1
"1271",12681,1
"1272",12681,1
"1273",12681,1
"1274",12681,1
"1275",12681,1
"1276",12681,1
"1277",12681,1
"1278",12681,1
"1279",12681,1
"1280",12681,1
"1281",12681,1
"1282",12681,1
"1283",12681,1
"1284",12681,1
"1285",12681,1
"1286",12681,1
"1287",12681,1
"1288",12681,1
"1289",12681,1
"1290",12681,1
"1291",12681,1
"1292",12681,1
"1293",12681,1
"1294",12681,1
"1295",12681,1
"1296",12681,1
"1297",16316,1
"1298",16033,1
"1299",16033,1
"1300",16033,1
"1301",16033,1
"1302",16033,1
"1303",16033,1
"1304",16033,1
"1305",16033,1
"1306",16033,1
"1307",16033,1
"1308",16033,1
"1309",16033,1
"1310",16033,1
"1311",16033,1
"1312",16033,1
"1313",16033,1
"1314",16033,1
"1315",16033,1
"1316",16033,1
"1317",16033,1
"1318",16033,1
"1319",16033,1
"1320",16033,1
"1321",16033,1
"1322",16033,1
"1323",16033,1
"1324",16033,1
"1325",16033,1
"1326",16033,1
"1327",16033,1
"1328",16033,1
"1329",16033,1
"1330",16033,1
"1331",16033,1
"1332",16033,1
"1333",16033,1
"1334",16033,1
"1335",16033,1
"1336",16033,1
"1337",16033,1
"1338",16033,1
"1339",16033,1
"1340",16033,1
"1341",16033,1
"1342",16033,1
"1343",16033,1
"1344",16033,1
"1345",16033,1
"1346",16033,1
"1347",16033,1
"1348",16033,1
"1349",16033,1
"1350",16033,1
"1351",16033,1
"1352",15984,1
"1353",15984,1
"1354",15984,1
"1355",15984,1
"1356",15984,1
"1357",15984,1
"1358",15984,1
"1359",15984,1
"1360",15984,1
"1361",15984,1
"1362",15984,1
"1363",15984,1
"1364",13199,1
"1365",13199,1
"1366",14739,1
"1367",14739,1
"1368",14739,1
"1369",14739,1
"1370",14739,1
"1371",14739,1
"1372",15093,1
"1373",15093,1
"1374",15093,1
"1375",15093,1
"1376",15093,1
"1377",15093,1
"1378",15093,1
"1379",15093,1
"1380",15093,1
"1381",15093,1
"1382",15093,1
"1383",15093,1
"1384",15093,1
"1385",15093,1
"1386",15093,1
"1387",15093,1
"1388",15093,1
"1389",15093,1
"1390",15093,1
"1391",15093,1
"1392",15093,1
"1393",15266,1
"1394",15266,1
"1395",15266,1
"1396",15266,1
"1397",15266,1
"1398",15266,1
"1399",14653,1
"1400",14653,1
"1401",14653,1
"1402",14653,1
"1403",14653,1
"1404",14653,1
"1405",14653,1
"1406",14653,1
"1407",14653,1
"1408",14653,1
"1409",14653,1
"1410",14653,1
"1411",14653,1
"1412",14653,1
"1413",14653,1
"1414",14653,1
"1415",14653,1
"1416",14653,1
"1417",14653,1
"1418",14653,1
"1419",14653,1
"1420",14653,1
"1421",14653,1
"1422",14653,1
"1423",14653,1
"1424",14653,1
"1425",14653,1
"1426",14653,1
"1427",14653,1
"1428",15358,1
"1429",15358,1
"1430",15358,1
"1431",15358,1
"1432",15358,1
"1433",15358,1
"1434",15358,1
"1435",15358,1
"1436",15358,1
"1437",15358,1
"1438",15358,1
"1439",15358,1
"1440",15358,1
"1441",15358,1
"1442",15358,1
"1443",15358,1
"1444",15358,1
"1445",15358,1
"1446",15358,1
"1447",15358,1
"1448",15358,1
"1449",15358,1
"1450",15358,1
"1451",15358,1
"1452",15358,1
"1453",15358,1
"1454",15358,1
"1455",15358,1
"1456",15358,1
"1457",15358,1
"1458",15358,1
"1459",15358,1
"1460",15358,1
"1461",15358,1
"1462",15358,1
"1463",15358,1
"1464",15358,1
"1465",15358,1
"1466",15358,1
"1467",15358,1
"1468",15358,1
"1469",16771,1
"1470",16771,1
"1471",16771,1
"1472",16771,1
"1473",16771,1
"1474",16771,1
"1475",16771,1
"1476",16771,1
"1477",16771,1
"1478",16771,1
"1479",16771,1
"1480",16771,1
"1481",16771,1
"1482",16771,1
"1483",16771,1
"1484",16771,1
"1485",16771,1
"1486",16771,1
"1487",16771,1
"1488",16771,1
"1489",16771,1
"1490",16771,1
"1491",16771,1
"1492",16771,1
"1493",16771,1
"1494",16771,1
"1495",16771,1
"1496",16771,1
"1497",16771,1
"1498",16771,1
"1499",16771,1
"1500",16771,1
"1501",16771,1
"1502",16771,1
"1503",12682,1
"1504",12682,1
"1505",12682,1
"1506",12682,1
"1507",12682,1
"1508",12682,1
"1509",12682,1
"1510",12682,1
"1511",12682,1
"1512",12682,1
"1513",12682,1
"1514",12682,1
"1515",12682,1
"1516",12682,1
"1517",12682,1
"1518",12682,1
"1519",12682,1
"1520",12682,1
"1521",12682,1
"1522",12682,1
"1523",12682,1
"1524",12682,1
"1525",12682,1
"1526",12682,1
"1527",12682,1
"1528",12682,1
"1529",12682,1
"1530",12682,1
"1531",12682,1
"1532",12682,1
"1533",12682,1
"1534",12682,1
"1535",12682,1
"1536",12682,1
"1537",12682,1
"1538",12682,1
"1539",12682,1
"1540",12682,1
"1541",12682,1
"1542",12682,1
"1543",17585,1
"1544",17585,1
"1545",17585,1
"1546",17585,1
"1547",17585,1
"1548",17585,1
"1549",17585,1
"1550",17585,1
"1551",17585,1
"1552",17585,1
"1553",17585,1
"1554",17585,1
"1555",17585,1
"1556",17585,1
"1557",17585,1
"1558",17585,1
"1559",17585,1
"1560",17585,1
"1561",17585,1
"1562",17585,1
"1563",17585,1
"1564",17585,1
"1565",17585,1
"1566",17585,1
"1567",17585,1
"1568",17585,1
"1569",17585,1
"1570",17585,1
"1571",15046,1
"1572",15046,1
"1573",15046,1
"1574",15046,1
"1575",15046,1
"1576",15046,1
"1577",15046,1
"1578",15046,1
"1579",15046,1
"1580",15046,1
"1581",15046,1
"1582",15046,1
"1583",15046,1
"1584",15046,1
"1585",15046,1
"1586",15046,1
"1587",15046,1
"1588",15046,1
"1589",15046,1
"1590",15046,1
"1591",15046,1
"1592",15046,1
"1593",15046,1
"1594",15046,1
"1595",15046,1
"1596",15046,1
"1597",15046,1
"1598",15046,1
"1599",15046,1
"1600",12585,1
"1601",12585,1
"1602",12585,1
"1603",12585,1
"1604",12585,1
"1605",12585,1
"1606",12585,1
"1607",12585,1
"1608",12585,1
"1609",17213,1
"1610",17213,1
"1611",13082,1
"1612",13082,1
"1613",13082,1
"1614",13082,1
"1615",13082,1
"1616",13082,1
"1617",13082,1
"1618",13081,1
"1619",13081,1
"1620",13081,1
"1621",13081,1
"1622",13081,1
"1623",13081,1
"1624",13081,1
"1625",13081,1
"1626",13081,1
"1627",13081,1
"1628",13081,1
"1629",13081,1
"1630",13081,1
"1631",13081,1
"1632",13081,1
"1633",15464,1
"1634",15464,1
"1635",15464,1
"1636",15464,1
"1637",15464,1
"1638",15464,1
"1639",15464,1
"1640",15464,1
"1641",15464,1
"1642",15464,1
"1643",15464,1
"1644",15464,1
"1645",15464,1
"1646",15464,1
"1647",15464,1
"1648",15464,1
"1649",15464,1
"1650",15464,1
"1651",15464,1
"1652",15464,1
"1653",15464,1
"1654",15464,1
"1655",15464,1
"1656",15464,1
"1657",15464,1
"1658",15464,1
"1659",15464,1
"1660",15464,1
"1661",15464,1
"1662",15464,1
"1663",15464,1
